sample_id,db_id,question,gold_sql,source_tables,len_tbls,cate_len_tbls,gold_c,need_1|wrong,need_2|wrong,need_3+|wrong
train.6132,customers_and_addresses,What are the name and ID of the product bought the most.,"SELECT t2.product_details ,  t2.product_id FROM order_items AS t1 JOIN products AS t2 ON t1.product_id  =  t2.product_id GROUP BY t1.product_id ORDER BY sum(t1.order_quantity) LIMIT 1","['products', 'order_items']",2,2,0.2061176470588234,False,True,False
train.6103,customers_and_addresses,What is the channel code and contact number of the customer contact channel that was active for the longest time?,"SELECT channel_code ,  contact_number FROM customer_contact_channels WHERE active_to_date - active_from_date  =  (SELECT active_to_date - active_from_date FROM customer_contact_channels ORDER BY (active_to_date - active_from_date) DESC LIMIT 1)",['customer_contact_channels'],1,1,0.2367058823529411,True,False,False
train.6065,customers_and_addresses,Which payment method is used by most customers?,SELECT payment_method FROM customers GROUP BY payment_method ORDER BY count(*) DESC LIMIT 1,['customers'],1,1,0.1679999999999999,True,False,False
train.6072,customers_and_addresses,Return the the details of all products.,SELECT DISTINCT product_details FROM products,['products'],1,1,0.1119999999999999,True,False,False
train.6075,customers_and_addresses,"Find the detail of products whose detail contains the word ""Latte"" or the word ""Americano""",SELECT product_details FROM products WHERE product_details LIKE '%Latte%' OR product_details LIKE '%Americano%',['products'],1,1,0.1635113122171945,True,False,False
train.6071,customers_and_addresses,What are the details of all products?,SELECT DISTINCT product_details FROM products,['products'],1,1,0.1119999999999999,True,False,False
train.6060,customers_and_addresses,Find the average order quantity per order.,SELECT avg(order_quantity) FROM order_items,['order_items'],1,1,0.0865882352941176,True,False,False
train.1621,customers_and_invoices,Show all product names and the number of customers having an order on each product.,"SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name","['orders', 'products', 'order_items']",3,3+,0.1807058823529412,False,False,True
train.1610,customers_and_invoices,Return the order ids and details for orderes with two or more invoices.,"SELECT T2.order_id ,  T2.order_details FROM Invoices AS T1 JOIN Orders AS T2 ON T1.order_id  =  T2.order_id GROUP BY T2.order_id HAVING count(*)  >  2","['orders', 'invoices']",2,2,0.2576289592760181,False,True,False
train.1568,customers_and_invoices,Return the id and full name of the customer with the most accounts.,"SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT 1","['accounts', 'customers']",2,2,0.2319999999999999,False,True,False
train.1589,customers_and_invoices,"Show the account name, id and the number of transactions for each account.","SELECT T2.account_name ,  T1.account_id ,  count(*) FROM Financial_transactions AS T1 JOIN Accounts AS T2 ON T1.account_id  =  T2.account_id GROUP BY T1.account_id","['accounts', 'financial_transactions']",2,2,0.2065882352941176,False,True,False
train.1602,customers_and_invoices,What is the invoice number and invoice date corresponding to the invoice with the greatest number of transactions?,"SELECT T2.invoice_number ,  T2.invoice_date FROM Financial_transactions AS T1 JOIN Invoices AS T2 ON T1.invoice_number  =  T2.invoice_number GROUP BY T1.invoice_number ORDER BY count(*) DESC LIMIT 1","['invoices', 'financial_transactions']",2,2,0.2061176470588234,False,True,False
train.1590,customers_and_invoices,"Return the names and ids of each account, as well as the number of transactions.","SELECT T2.account_name ,  T1.account_id ,  count(*) FROM Financial_transactions AS T1 JOIN Accounts AS T2 ON T1.account_id  =  T2.account_id GROUP BY T1.account_id","['accounts', 'financial_transactions']",2,2,0.2065882352941176,False,True,False
train.1599,customers_and_invoices,Show the invoice number and the number of transactions for each invoice.,"SELECT invoice_number ,  count(*) FROM Financial_transactions GROUP BY invoice_number",['financial_transactions'],1,1,0.1807058823529412,True,False,False
train.1623,customers_and_invoices,Show order ids and the number of products in each order.,"SELECT order_id ,  count(DISTINCT product_id) FROM Order_items GROUP BY order_id",['order_items'],1,1,0.2061176470588234,True,False,False
train.1579,customers_and_invoices,How many transaction does each account have? Show the number and account id.,"SELECT count(*) ,  account_id FROM Financial_transactions",['financial_transactions'],1,1,0.1247058823529411,True,False,False
train.1549,customers_and_invoices,How many customers have opened an account?,SELECT count(DISTINCT customer_id) FROM Accounts,['accounts'],1,1,0.1119999999999999,True,False,False
dev.937,dog_kennels,Tell me the owner id and last name of the owner who spent the most on treatments of his or her dogs.,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1","['owners', 'dogs', 'treatments']",3,3+,0.2061176470588234,False,False,True
dev.998,dog_kennels,List the first name of all the professionals along with the description of the treatment they have done.,"SELECT DISTINCT T1.first_name ,  T3.treatment_type_description FROM professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id JOIN Treatment_types AS T3 ON T2.treatment_type_code  =  T3.treatment_type_code","['professionals', 'treatments', 'treatment_types']",3,3+,0.1501176470588235,False,False,True
dev.954,dog_kennels,List the names of the dogs of the rarest breed and the treatment dates of them.,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )","['dogs', 'treatments']",2,2,0.2367058823529411,False,True,False
dev.943,dog_kennels,Find the id and cell phone of the professionals who operate two or more types of treatments.,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2","['professionals', 'treatments']",2,2,0.2576289592760181,False,True,False
dev.945,dog_kennels,Which professionals have operated a treatment that costs less than the average? Give me theor first names and last names.,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )","['professionals', 'treatments']",2,2,0.2367058823529411,False,True,False
dev.924,dog_kennels,Which dogs have not cost their owner more than 1000 for treatment ? List the dog names .,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),"['dogs', 'treatments']",2,2,0.2254567253653053,False,True,False
dev.925,dog_kennels,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 ),"['dogs', 'treatments']",2,2,0.2254567253653053,False,True,False
dev.921,dog_kennels,Find the average age of the dogs who went through treatments.,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments ),"['dogs', 'treatments']",2,2,0.1731764705882353,False,True,False
dev.960,dog_kennels,List the last name of the owner owning the youngest dog.,SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs ),"['owners', 'dogs']",2,2,0.1731764705882353,False,True,False
dev.996,dog_kennels,What are all the possible breed type and size type combinations?,"SELECT DISTINCT breed_code ,  size_code FROM dogs",['dogs'],1,1,0.1501176470588235,True,False,False
train.5765,dorm_1,What is the first name and age of every student who lives in a dorm with a TV Lounge?,"SELECT T1.fname ,  T1.age FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid WHERE T2.dormid NOT IN (SELECT T3.dormid FROM has_amenity AS T3 JOIN dorm_amenity AS T4 ON T3.amenid  =  T4.amenid WHERE T4.amenity_name  =  'TV Lounge')","['has_amenity', 'student', 'lives_in', 'dorm_amenity']",4,3+,0.2494117647058823,False,False,True
train.5756,dorm_1,Find the first name of students who are living in the dorm that has most number of amenities.,SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid WHERE T2.dormid IN (SELECT T2.dormid FROM dorm AS T3 JOIN has_amenity AS T4 ON T3.dormid  =  T4.dormid JOIN dorm_amenity AS T5 ON T4.amenid  =  T5.amenid GROUP BY T3.dormid ORDER BY count(*) DESC LIMIT 1),"['has_amenity', 'lives_in', 'student', 'dorm_amenity', 'dorm']",5,3+,0.1985882352941176,False,False,True
train.5739,dorm_1,"For each dorm, how many amenities does it have?","SELECT count(*) ,  T1.dormid FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid WHERE T1.student_capacity  >  100 GROUP BY T1.dormid","['has_amenity', 'dorm']",2,2,0.2367058823529411,False,True,False
train.5738,dorm_1,Find the number of amenities for each of the dorms that can accommodate more than 100 students.,"SELECT count(*) ,  T1.dormid FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid WHERE T1.student_capacity  >  100 GROUP BY T1.dormid","['has_amenity', 'dorm']",2,2,0.2367058823529411,False,True,False
train.5707,dorm_1,What is the last name of every student who is either female or living in a city with the code BAL or male and under 20?,SELECT lname FROM student WHERE sex  =  'F' AND city_code  =  'BAL' UNION SELECT lname FROM student WHERE sex  =  'M' AND age  <  20,['student'],1,1,0.2625882352941176,True,False,False
train.5729,dorm_1,What is the average age and how many male students are there in each city?,"SELECT count(*) ,  avg(age) ,  city_code FROM student WHERE sex  =  'M' GROUP BY city_code",['student'],1,1,0.2625882352941176,True,False,False
train.5706,dorm_1,Find the last name of students who is either female (sex is F) and living in the city of code BAL or male (sex is M) and in age of below 20.,SELECT lname FROM student WHERE sex  =  'F' AND city_code  =  'BAL' UNION SELECT lname FROM student WHERE sex  =  'M' AND age  <  20,['student'],1,1,0.2625882352941176,True,False,False
train.6323,e_government,What is the last name of the contact individual from the Labour party organization who was contacted most recently?,SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id  =  t2.organization_id JOIN individuals AS t3 ON t2.individual_id  =  t3.individual_id WHERE t1.organization_name  =  'Labour Party' ORDER BY t2.date_contact_to DESC LIMIT 1,"['organizations', 'organization_contact_individuals', 'individuals']",3,3+,0.1679999999999999,False,False,True
train.6329,e_government,What are the names of the services that have never been used?,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id  =  t2.service_id,"['services', 'party_services']",2,2,0.1425882352941176,False,True,False
train.6313,e_government,What is the name of the party form that is most common?,SELECT t1.form_name FROM forms AS t1 JOIN party_forms AS t2 ON t1.form_id  =  t2.form_id GROUP BY t2.form_id ORDER BY count(*) DESC LIMIT 1,"['forms', 'party_forms']",2,2,0.1679999999999999,False,True,False
train.6343,e_government,"Give the state corresponding to the line number building ""6862 Kaitlyn Knolls"".",SELECT state_province_county FROM addresses WHERE line_1_number_building LIKE '%6862 Kaitlyn Knolls%',['addresses'],1,1,0.1425882352941176,True,False,False
train.6342,e_government,"Which state can address ""6862 Kaitlyn Knolls"" possibly be in?",SELECT state_province_county FROM addresses WHERE line_1_number_building LIKE '%6862 Kaitlyn Knolls%',['addresses'],1,1,0.1425882352941176,True,False,False
train.438,flight_1,What is the salaray and name of the employee with the most certificates to fly planes more than 5000?,SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.distance  >  5000 GROUP BY T1.eid ORDER BY count(*) DESC LIMIT 1,"['employee', 'certificate', 'aircraft']",3,3+,0.2239999999999999,False,False,True
train.430,flight_1,What are the names of all employees who are not certified to fly Boeing 737-800s?,SELECT name FROM Employee EXCEPT SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  'Boeing 737-800',"['employee', 'certificate', 'aircraft']",3,3+,0.2367058823529411,False,False,True
train.431,flight_1,Show the name of aircraft which fewest people have its certificate.,SELECT T2.name FROM Certificate AS T1 JOIN Aircraft AS T2 ON T2.aid  =  T1.aid GROUP BY T1.aid ORDER BY count(*) DESC LIMIT 1,"['aircraft', 'certificate']",2,2,0.1679999999999999,False,True,False
train.415,flight_1,Show aircraft names and number of flights for each aircraft.,"SELECT T2.name ,  count(*) FROM Flight AS T1 JOIN Aircraft AS T2 ON T1.aid  =  T2.aid GROUP BY T1.aid","['aircraft', 'flight']",2,2,0.1807058823529412,False,True,False
train.432,flight_1,What are the names of the aircraft that the least people are certified to fly?,SELECT T2.name FROM Certificate AS T1 JOIN Aircraft AS T2 ON T2.aid  =  T1.aid GROUP BY T1.aid ORDER BY count(*) DESC LIMIT 1,"['aircraft', 'certificate']",2,2,0.1679999999999999,False,True,False
train.407,flight_1,Which origin has most number of flights?,SELECT origin FROM Flight GROUP BY origin ORDER BY count(*) DESC LIMIT 1,['flight'],1,1,0.1679999999999999,True,False,False
train.394,flight_1,What is the average price for flights from LA to Honolulu?,SELECT avg(price) FROM Flight WHERE origin  =  'Los Angeles' AND destination  =  'Honolulu',['flight'],1,1,0.1635113122171945,True,False,False
train.402,flight_1,What is the average distance and price for all flights from LA?,"SELECT avg(distance) ,  avg(price) FROM Flight WHERE origin  =  'Los Angeles'",['flight'],1,1,0.1807058823529412,True,False,False
train.388,flight_1,What are the origins of all flights that are headed to Honolulu?,SELECT origin FROM Flight WHERE destination  =  'Honolulu',['flight'],1,1,0.1425882352941176,True,False,False
train.2181,formula_1,What are the forenames and surnames of drivers who participated in the races named Australian Grand Prix but not the races named Chinese Grand Prix?,"SELECT T3.forename ,  T3.surname FROM races AS T1 JOIN results AS T2 ON T1.raceid = T2.raceid JOIN drivers AS T3 ON T2.driverid = T3.driverid WHERE T1.name = 'Australian Grand Prix' EXCEPT SELECT T3.forename ,  T3.surname FROM races AS T1 JOIN results AS T2 ON T1.raceid = T2.raceid JOIN drivers AS T3 ON T2.driverid = T3.driverid WHERE T1.name = 'Chinese Grand Prix'","['races', 'drivers', 'results']",3,3+,0.2576289592760181,False,False,True
train.2176,formula_1,What are the names and years of all races that had a driver with the last name Lewis?,"SELECT T2.name ,  T2.year FROM results AS T1 JOIN races AS T2 ON T1.raceid = T2.raceid JOIN drivers AS T3 ON T1.driverid = T3.driverid WHERE T3.forename = 'Lewis'","['results', 'drivers', 'races']",3,3+,0.1807058823529412,False,False,True
train.2186,formula_1,What are the first names of the different drivers who won in position 1 as driver standing and had more than 20 points?,SELECT DISTINCT T1.forename FROM drivers AS T1 JOIN driverstandings AS T2 ON T1.driverid = T2.driverid WHERE T2.position = 1 AND T2.wins = 1 AND T2.points > 20,"['drivers', 'driverstandings']",2,2,0.22028025477707,False,True,False
train.2221,formula_1,What is the maximum fastest lap speed in race named 'Monaco Grand Prix' in 2008 ?,SELECT max(T2.fastestlapspeed) FROM races AS T1 JOIN results AS T2 ON T1.raceid = T2.raceid WHERE T1.year = 2008 AND T1.name = 'Monaco Grand Prix',"['races', 'results']",2,2,0.1635113122171945,False,True,False
train.2168,formula_1,What is the id and last name of the driver with the longest laptime?,"SELECT T1.driverid ,  T1.surname FROM drivers AS T1 JOIN laptimes AS T2 ON T1.driverid = T2.driverid ORDER BY T2.milliseconds DESC LIMIT 1","['laptimes', 'drivers']",2,2,0.1501176470588235,False,True,False
train.2183,formula_1,Find all the forenames of distinct drivers who was in position 1 as standing and won?,SELECT DISTINCT T1.forename FROM drivers AS T1 JOIN driverstandings AS T2 ON T1.driverid = T2.driverid WHERE T2.position = 1 AND T2.wins = 1,"['drivers', 'driverstandings']",2,2,0.1889230769230769,False,True,False
train.2184,formula_1,What are all the different first names of the drivers who are in position as standing and won?,SELECT DISTINCT T1.forename FROM drivers AS T1 JOIN driverstandings AS T2 ON T1.driverid = T2.driverid WHERE T2.position = 1 AND T2.wins = 1,"['drivers', 'driverstandings']",2,2,0.1889230769230769,False,True,False
train.2225,formula_1,What are the average fastest lap speed in races held after 2004 grouped by race name and ordered by year?,"SELECT avg(T2.fastestlapspeed) ,  T1.name ,  T1.year FROM races AS T1 JOIN results AS T2 ON T1.raceid = T2.raceid WHERE T1.year > 2014 GROUP BY T1.name ORDER BY T1.year","['races', 'results']",2,2,0.2879999999999999,False,True,False
train.2173,formula_1,How many drivers did not participate in the races held in 2009?,SELECT count(DISTINCT driverId) FROM results WHERE raceId NOT IN( SELECT raceId FROM races WHERE YEAR != 2009 ),"['results', 'races']",2,2,0.2367058823529411,False,True,False
train.2185,formula_1,Find all the forenames of distinct drivers who won in position 1 as driver standing and had more than 20 points?,SELECT DISTINCT T1.forename FROM drivers AS T1 JOIN driverstandings AS T2 ON T1.driverid = T2.driverid WHERE T2.position = 1 AND T2.wins = 1 AND T2.points > 20,"['drivers', 'driverstandings']",2,2,0.22028025477707,False,True,False
train.2219,formula_1,What is the average fastest lap speed in race named 'Monaco Grand Prix' in 2008 ?,SELECT avg(T2.fastestlapspeed) FROM races AS T1 JOIN results AS T2 ON T1.raceid = T2.raceid WHERE T1.year = 2008 AND T1.name = 'Monaco Grand Prix',"['races', 'results']",2,2,0.1635113122171945,False,True,False
train.2226,formula_1,"What is the average fastest lap speed for races held after 2004, for each race, ordered by year?","SELECT avg(T2.fastestlapspeed) ,  T1.name ,  T1.year FROM races AS T1 JOIN results AS T2 ON T1.raceid = T2.raceid WHERE T1.year > 2014 GROUP BY T1.name ORDER BY T1.year","['races', 'results']",2,2,0.2879999999999999,False,True,False
train.2189,formula_1,What are the numbers of races for each constructor id?,"SELECT count(*) ,  constructorid FROM constructorStandings GROUP BY constructorid",['constructorstandings'],1,1,0.1807058823529412,True,False,False
train.2202,formula_1,What are the different names of all the races in reverse alphabetical order?,SELECT DISTINCT name FROM races ORDER BY name DESC,['races'],1,1,0.1329230769230769,True,False,False
train.3940,hospital_1,What is the names of the physicians who prescribe medication Thesisin?,SELECT DISTINCT T1.name FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician JOIN medication AS T3 ON T3.code = T2.medication WHERE T3.name  =  'Thesisin',"['physician', 'prescribes', 'medication']",3,3+,0.1679999999999999,False,False,True
train.3981,hospital_1,What are the procedures that cost more than 1000 or are specialized in by physician John Wen?,SELECT name FROM procedures WHERE cost  >  1000 UNION SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  'John Wen',"['procedures', 'physician', 'trained_in']",3,3+,0.2748235294117647,False,False,True
train.3972,hospital_1,Find the physicians who are trained in a procedure that costs more than 5000.,SELECT T1.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T3.cost  >  5000,"['physician', 'procedures', 'trained_in']",3,3+,0.1425882352941176,False,False,True
train.3980,hospital_1,Find all procedures which cost more than 1000 or which physician John Wen was trained in.,SELECT name FROM procedures WHERE cost  >  1000 UNION SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  'John Wen',"['procedures', 'physician', 'trained_in']",3,3+,0.2748235294117647,False,False,True
train.3993,hospital_1,How many patients are not using Procrastin-X as medication?,SELECT count(*) FROM patient WHERE SSN NOT IN ( SELECT T1.patient FROM Prescribes AS T1 JOIN Medication AS T2 ON T1.Medication  =  T2.Code WHERE T2.name  =  'Procrastin-X' ),"['patient', 'prescribes', 'medication']",3,3+,0.2112941176470588,False,False,True
train.3941,hospital_1,List the names of all the physicians who prescribe Thesisin as medication.,SELECT DISTINCT T1.name FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician JOIN medication AS T3 ON T3.code = T2.medication WHERE T3.name  =  'Thesisin',"['physician', 'prescribes', 'medication']",3,3+,0.1679999999999999,False,False,True
train.3903,hospital_1,Find the name and position of the head of the department with the least employees.,"SELECT T2.name ,  T2.position FROM department AS T1 JOIN physician AS T2 ON T1.head  =  T2.EmployeeID GROUP BY departmentID ORDER BY count(departmentID) LIMIT 1;","['physician', 'department']",2,2,0.2061176470588234,False,True,False
train.3911,hospital_1,What are the names of all the physicians who took appointments.,SELECT T2.name FROM appointment AS T1 JOIN physician AS T2 ON T1.Physician  =  T2.EmployeeID,"['physician', 'appointment']",2,2,0.0865882352941176,False,True,False
train.3962,hospital_1,List the names of departments where some physicians are primarily affiliated with.,SELECT DISTINCT T2.name FROM affiliated_with AS T1 JOIN department AS T2 ON T1.department = T2.departmentid WHERE PrimaryAffiliation  =  1,"['department', 'affiliated_with']",2,2,0.1679999999999999,False,True,False
train.3945,hospital_1,How many medications are prescribed for each brand?,"SELECT count(*) ,  T1.name FROM medication AS T1 JOIN prescribes AS T2 ON T1.code = T2.medication GROUP BY T1.brand","['prescribes', 'medication']",2,2,0.1807058823529412,False,True,False
train.3910,hospital_1,List the name of physicians who took some appointment.,SELECT T2.name FROM appointment AS T1 JOIN physician AS T2 ON T1.Physician  =  T2.EmployeeID,"['physician', 'appointment']",2,2,0.0865882352941176,False,True,False
train.3963,hospital_1,What are the names of departments that have primarily affiliated physicians.,SELECT DISTINCT T2.name FROM affiliated_with AS T1 JOIN department AS T2 ON T1.department = T2.departmentid WHERE PrimaryAffiliation  =  1,"['department', 'affiliated_with']",2,2,0.1679999999999999,False,True,False
train.3958,hospital_1,What are the names of the physician who prescribed the highest dose?,SELECT T1.name FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician ORDER BY T2.dose DESC LIMIT 1,"['physician', 'prescribes']",2,2,0.1119999999999999,False,True,False
train.3928,hospital_1,How many patients do each physician take care of? List their names and number of patients they take care of.,"SELECT T1.name ,  count(*) FROM physician AS T1 JOIN patient AS T2 ON T1.employeeid  =  T2.PCP GROUP BY T1.employeeid","['physician', 'patient']",2,2,0.1807058823529412,False,True,False
train.3964,hospital_1,What nurses are on call with block floor 1 and block code 1? Tell me their names.,SELECT nurse FROM on_call WHERE blockfloor  =  1 AND blockcode  =  1,['on_call'],1,1,0.1635113122171945,True,False,False
train.3901,hospital_1,Tell me the employee id of the head of the department with the least employees.,SELECT head FROM department GROUP BY departmentID ORDER BY count(departmentID) LIMIT 1;,['department'],1,1,0.1679999999999999,True,False,False
train.3924,hospital_1,Find the patient who most recently stayed in room 111.,SELECT patient FROM stay WHERE room  =  111 ORDER BY staystart DESC LIMIT 1,['stay'],1,1,0.1679999999999999,True,False,False
train.3949,hospital_1,Which patient is undergoing the most recent treatment?,SELECT patient FROM undergoes ORDER BY dateundergoes LIMIT 1,['undergoes'],1,1,0.1119999999999999,True,False,False
train.3900,hospital_1,What is the employee id of the head whose department has the least number of employees?,SELECT head FROM department GROUP BY departmentID ORDER BY count(departmentID) LIMIT 1;,['department'],1,1,0.1679999999999999,True,False,False
train.3948,hospital_1,Find the patient who has the most recent undergoing treatment?,SELECT patient FROM undergoes ORDER BY dateundergoes LIMIT 1,['undergoes'],1,1,0.1119999999999999,True,False,False
train.3518,hr_1,"What are the full names, departments, cities, and state provinces for each employee?","SELECT T1.first_name ,  T1.last_name ,  T2.department_name ,  T3.city ,  T3.state_province FROM employees AS T1 JOIN departments AS T2 ON T1.department_id  =  T2.department_id JOIN locations AS T3 ON T2.location_id  =  T3.location_id","['employees', 'departments', 'locations']",3,3+,0.1812731668009669,False,False,True
train.3524,hr_1,"What the full names, ids of each employee and the name of the country they are in?","SELECT T1.first_name ,  T1.last_name , T1.employee_id ,  T4.country_name FROM employees AS T1 JOIN departments AS T2 ON T1.department_id  =  T2.department_id JOIN locations AS T3 ON T2.location_id  =  T3.location_id JOIN countries AS T4 ON T3.country_id  =  T4.country_id","['countries', 'employees', 'departments', 'locations']",4,3+,0.1685192697768762,False,False,True
train.3527,hr_1,"display the full name (first and last name), and salary of those employees who working in any department located in London.","SELECT first_name ,  last_name ,  salary FROM employees AS T1 JOIN departments AS T2 ON T1.department_id  =  T2.department_id JOIN  locations AS T3 ON T2.location_id  =  T3.location_id WHERE  T3.city  =  'London'","['employees', 'departments', 'locations']",3,3+,0.2065882352941176,False,False,True
train.3465,hr_1,Can you return all detailed info of jobs which was done by any of the employees who is presently earning a salary on and above 12000?,SELECT * FROM  job_history AS T1 JOIN employees AS T2 ON T1.employee_id  =  T2.employee_id WHERE T2.salary  >=  12000,"['job_history', 'employees']",2,2,0.0865882352941176,False,True,False
train.3498,hr_1,What are the ids for employees who do not work in departments with managers that have ids between 100 and 200?,SELECT * FROM employees WHERE department_id NOT IN (SELECT department_id FROM departments WHERE manager_id BETWEEN 100 AND 200),"['employees', 'departments']",2,2,0.1552941176470588,False,True,False
train.3481,hr_1,get the details of employees who manage a department.,SELECT DISTINCT * FROM employees AS T1 JOIN departments AS T2 ON T1.department_id  =  T2.department_id WHERE T1.employee_id  =  T2.manager_id,"['employees', 'departments']",2,2,0.1119999999999999,False,True,False
train.3464,hr_1,Give the name of each department and the number of employees in each.,"SELECT T2.department_name ,  COUNT(*) FROM employees AS T1 JOIN departments AS T2 ON T1.department_id  =  T2.department_id GROUP BY T2.department_name","['employees', 'departments']",2,2,0.1807058823529412,False,True,False
train.3466,hr_1,What is all the job history info done by employees earning a salary greater than or equal to 12000?,SELECT * FROM  job_history AS T1 JOIN employees AS T2 ON T1.employee_id  =  T2.employee_id WHERE T2.salary  >=  12000,"['job_history', 'employees']",2,2,0.0865882352941176,False,True,False
train.3509,hr_1,"display the employee number, name( first name and last name ) and job title for all employees whose salary is more than any salary of those employees whose job title is PU_MAN.","SELECT employee_id ,  first_name ,  last_name ,  job_id FROM employees WHERE salary  >  ( SELECT max(salary) FROM employees WHERE job_id  =  'PU_MAN' )",['employees'],1,1,0.2551075050709939,True,False,False
train.3453,hr_1,display the average salary of employees for each department who gets a commission percentage.,"SELECT department_id ,  AVG(salary) FROM employees WHERE commission_pct != 'null' GROUP BY department_id",['employees'],1,1,0.2367058823529411,True,False,False
train.3503,hr_1,display the employee number and name( first name and last name ) for all employees who work in a department with any employee whose name contains a ’T’.,"SELECT employee_id ,  first_name ,  last_name FROM employees WHERE department_id IN ( SELECT department_id FROM employees WHERE first_name LIKE '%T%' )",['employees'],1,1,0.2752941176470588,True,False,False
train.3455,hr_1,display the country ID and number of cities for each country.,"SELECT country_id ,  COUNT(*) FROM locations GROUP BY country_id",['locations'],1,1,0.1807058823529412,True,False,False
train.3473,hr_1,Find the first name and last name and department id for those employees who earn such amount of salary which is the smallest salary of any of the departments.,"SELECT first_name ,  last_name ,  department_id FROM employees WHERE salary IN (SELECT MIN(salary) FROM employees GROUP BY department_id)",['employees'],1,1,0.2371764705882353,True,False,False
train.3428,hr_1,Return the full names and salaries for employees with first names that end with the letter m.,"SELECT first_name ,  last_name ,  salary FROM employees WHERE first_name LIKE '%m'",['employees'],1,1,0.2065882352941176,True,False,False
train.3454,hr_1,What is the average salary of employees who have a commission percentage that is not null?,"SELECT department_id ,  AVG(salary) FROM employees WHERE commission_pct != 'null' GROUP BY department_id",['employees'],1,1,0.2367058823529411,True,False,False
train.3432,hr_1,What are the full names of employees who with in department 70 or 90?,"SELECT first_name ,  last_name FROM employees WHERE department_id  =  70 OR department_id  =  90",['employees'],1,1,0.2016289592760181,True,False,False
train.3500,hr_1,What are the full names and hire dates for employees in the same department as someone with the first name Clara?,"SELECT first_name ,  last_name ,  hire_date FROM employees WHERE department_id  =  (SELECT department_id FROM employees WHERE first_name  =  'Clara')",['employees'],1,1,0.2371764705882353,True,False,False
train.3407,hr_1,"List the full name (first and last name), and salary for those employees who earn below 6000.","SELECT first_name ,  last_name ,  salary FROM employees WHERE salary  <  6000",['employees'],1,1,0.2065882352941176,True,False,False
